date_vente,isbn,quantite,prix_unitaire_eur,email_client,canal,id_caisse,version_export
2025-10-05,9780060721428,2,19.16,emma.leroy82@example.org,en ligne,7140,v2.3
2026-05-24,9781529369526,1,4.5,louis.morel58@example.org,en ligne,8027,v2.3
2026-02-17,9798625352550,1,16.85,emma.simon3@example.org,Magasin,2699,v2.3
2025-10-06,9780553350630,1,28.91,hugo.michel37@example.org,boutique,4999,v2.3
2025-10-27,9781280839290,1,7.97,jade.moreau7@example.org,Magasin,5143,v2.3
2025-07-30,9780130853660,0,23.28,camille.laurent22@example.org,Magasin,5177,v2.3
2025-10-31,9781442421844,1,18.79,ines.lefebvre37@example.org,Magasin,1081,v2.3
2025-11-27,9788423991235,1,18.43,hugo.simon19@example.org,magasin,6061,v2.3
2026-03-24,9780321623539,1,10.41,zoe.morel36@example.org,magasin,9228,v2.3
2026-06-17,9782221125779,1,36.71,jade.laurent61@example.org,web,2015,v2.3
2026-05-14,9781534431010,2,16.39,jade.dubois14@example.org,STORE,3762,v2.3
2026-06-26,9780008305703,1,33.92,zoe.fournier11@example.org,boutique,4831,v2.3
2026-03-02,9780446511070,1,19.76,,MP,8770,v2.3
2025-09-11,9780800854539,2,27.26,,STORE,6072,v2.3
2025-11-30,9780062225719,1,30.59,camille.morel36@example.org,en ligne,6404,v2.3
2025-10-23,9791000000999,3,30.39,jade.roux59@example.org,magasin,1518,v2.3
2025-09-09,9781521093443,1,32.54,manon.moreau74@example.org,online,3449,v2.3
2025-07-26,9781958292068,1,5.87,zoe.roux68@example.org,web,1214,v2.3
2025-10-19,9780553418286,2,30.25,lea.lefebvre65@example.org,Magasin,2249,v2.3
2026-06-06,9781177541923,1,19.32,louis.bernard14@example.org,online,8283,v2.3
2025-08-22,9781449486792,1,18.06,arthur.lefebvre29@example.org,STORE,2103,v2.3
2025-08-29,9791000000529,1,34.41,,en ligne,2191,v2.3
2026-01-27,9781442486126,1,39.64,jules.roux38@example.org,online,9959,v2.3
2025-11-11,9780449024959,2,31.51,louis.roux30@example.org,online,9842,v2.3
2026-05-30,9780313207693,1,19.07,,site,4588,v2.3
2026-04-20,9791000000099,2,24.66,jade.moreau83@example.org,Magasin,1901,v2.3
2026-03-08,9780486243832,2,12.67,,en ligne,1720,v2.3
2025-10-31,9781713532125,1,32.48,zoe.simon48@example.org,magasin,1053,v2.3
2026-05-30,9780896216921,1,29.61,hugo.morel65@example.org,magasin,5385,v2.3
2026-02-21,9780195365931,3,32.6,emma.martin83@example.org,Magasin,5145,v2.3
2026-03-12,9780451493835,2,37.07,jade.bernard67@example.org,boutique,4773,v2.3
2026-06-27,9780375507250,1,13.74,louis.leroy83@example.org,magasin,3197,v2.3
2026-04-14,9781439116050,1,36.57,louis.david39@example.org,STORE,8699,v2.3
2026-02-07,9786020332116,3,19.13,,en ligne,2053,v2.3
2026-01-20,9781439580721,0,34.57,lucas.lefebvre7@example.org,STORE,6436,v2.3
2026-04-05,9781595583260,1,11.48,,place de marché,2417,v2.3
2025-07-13,9781910695821,1,8.69,,Magasin,5465,v2.3
2025-11-08,9780297859390,1,20.35,theo.dubois57@example.org,boutique,3160,v2.3
2026-04-17,9780736628174,3,38.17,zoe.martin93@example.org,en ligne,9607,v2.3
2025-09-18,9780007493579,2,9.22,manon.fournier50@example.org,STORE,3175,v2.3
2026-04-27,9791000000759,1,29.88,,site,6594,v2.3
2026-01-26,9780345913722,1,12.72,nathan.bertrand6@example.org,site,5915,v2.3
2026-02-15,9781559213356,1,18.72,jules.martin23@example.org,marketplace,3828,v2.3
2026-05-28,9791000000439,1,29.29,theo.morel17@example.org,boutique,1179,v2.3
2025-09-08,9785170178285,1,10.9,camille.roux40@example.org,magasin,1112,v2.3
2025-11-11,9791000000979,1,29.42,louis.david81@example.org,magasin,9394,v2.3
2025-07-12,9781590073995,1,39.9,camille.roux33@example.org,magasin,9537,v2.3
2025-10-05,9781559213356,2,16.3,lucas.dubois43@example.org,STORE,8724,v2.3
2026-01-16,9781432899011,1,26.22,hugo.michel39@example.org,STORE,5888,v2.3
2026-05-03,9780374524524,2,18.93,arthur.simon87@example.org,Magasin,2749,v2.3
2026-06-05,9789333394918,1,36.34,theo.bertrand26@example.org,magasin,8501,v2.3
2025-12-01,9780140281118,2,22.56,lucas.leroy74@example.org,STORE,3712,v2.3
2026-05-04,9780358023951,1,39.83,gabriel.roux74@example.org,magasin,9307,v2.3
2025-09-04,9781844135844,2,21.22,jules.laurent39@example.org,magasin,8038,v2.3
2026-06-02,9786525917313,1,19.45,gabriel.leroy79@example.org,magasin,4111,v2.3
2026-01-14,9781534431010,1,23.19,,web,5570,v2.3
2025-09-11,9780613135818,2,32.68,arthur.roux5@example.org,STORE,6816,v2.3
2026-06-09,9781434499936,2,16.28,ines.moreau94@example.org,STORE,2177,v2.3
2026-04-22,9780263853087,1,6.41,zoe.bertrand98@example.org,MP,9065,v2.3
2026-03-21,9780756956691,2,13.45,lea.laurent86@example.org,boutique,8592,v2.3
2026-06-21,9781399633871,2,27.33,theo.david39@example.org,magasin,2181,v2.3
2025-11-13,9781432622459,1,11.77,emma.martin5@example.org,online,1668,v2.3
2026-01-09,9780658006340,1,29.07,hugo.laurent72@example.org,Magasin,8727,v2.3
2026-05-12,9780141374239,1,10.42,lea.bernard37@example.org,Magasin,2448,v2.3
2026-01-20,9780785715627,1,36.28,,en ligne,3785,v2.3
2026-05-18,9780802142641,1,35.74,lea.lefebvre25@example.org,magasin,6226,v2.3
2025-10-24,9780862201234,1,25.07,emma.laurent61@example.org,Magasin,4165,v2.3
2026-02-22,9780793546534,1,16.09,chloe.bertrand5@example.org,marketplace,6216,v2.3
2026-01-13,9780393419610,0,8.88,zoe.dubois63@example.org,web,4592,v2.3
2026-01-17,9780862416041,2,21.86,ines.laurent15@example.org,boutique,9909,v2.3
2025-10-02,9781732172234,1,29.63,nathan.morel41@example.org,marketplace,6684,v2.3
2026-04-09,9791000000719,1,24.99,emma.roux65@example.org,marketplace,5843,v2.3
2025-09-16,9780393091809,1,12.45,zoe.martin33@example.org,STORE,1644,v2.3
2025-07-22,9780416027020,1,22.7,camille.lefebvre22@example.org,en ligne,9108,v2.3
2026-01-27,9789994714094,1,11.15,manon.simon16@example.org,boutique,8071,v2.3
2025-08-29,9780525572923,1,28.72,emma.leroy94@example.org,STORE,8749,v2.3
2026-01-13,9798438389804,1,13.07,,boutique,8505,v2.3
2026-02-03,9780049140172,3,29.88,zoe.fournier54@example.org,STORE,9548,v2.3
2025-08-18,9780263784701,1,6.46,gabriel.roux45@example.org,en ligne,2334,v2.3
2025-09-19,9791000000059,1,5.76,,online,9271,v2.3
2025-12-19,9780575085688,2,21.21,,site,1769,v2.3
2025-08-07,9780020701705,0,33.86,emma.david69@example.org,magasin,1526,v2.3
2025-09-25,9780594091400,1,26.8,ines.david24@example.org,STORE,6955,v2.3
2026-01-21,9781432899011,1,17.16,lucas.martin65@example.org,STORE,9771,v2.3
2026-04-03,9781471198144,2,25.76,jules.michel74@example.org,magasin,8588,v2.3
2026-04-23,9780816137152,1,22.73,theo.roux82@example.org,STORE,1738,v2.3
2025-07-01,9789020632729,1,32.41,jules.roux82@example.org,en ligne,7038,v2.3
2025-07-25,9781442472426,1,9.2,camille.dubois1@example.org,Magasin,8176,v2.3
2025-10-08,9781548261887,1,36.21,lea.simon30@example.org,magasin,7656,v2.3
2026-04-23,9788492412402,1,38.25,zoe.lefebvre8@example.org,STORE,7659,v2.3
2026-03-10,9781976016301,1,12.79,theo.bernard91@example.org,boutique,5089,v2.3
2026-06-22,9780060829575,1,8.18,,marketplace,7115,v2.3
2025-09-10,9781536457674,1,31.3,manon.morel83@example.org,place de marché,7428,v2.3
2025-08-10,9798427336826,1,14.24,emma.bernard17@example.org,magasin,8960,v2.3
2025-12-14,9780575042681,1,15.48,lucas.martin19@example.org,STORE,3883,v2.3
2026-06-23,9780785740568,1,28.97,jade.fournier69@example.org,site,8693,v2.3
2026-03-11,9788494945786,1,21.56,arthur.moreau2@example.org,en ligne,9117,v2.3
2026-06-27,9780967162461,1,32.42,camille.lefebvre25@example.org,MP,4429,v2.3
2025-12-05,9781512157055,1,10.8,theo.martin37@example.org,STORE,6910,v2.3
2025-08-22,9780263762495,1,24.17,gabriel.bertrand82@example.org,marketplace,3553,v2.3
2025-12-06,9798618236188,1,14.2,,marketplace,8141,v2.3
2025-07-09,9780072457445,1,36.79,gabriel.leroy55@example.org,Magasin,7298,v2.3
2025-12-24,9798532977518,1,36.19,chloe.michel31@example.org,boutique,7325,v2.3
2025-09-16,9780380821099,1,23.01,nathan.michel65@example.org,en ligne,3970,v2.3
2026-04-25,9791000000229,1,25.62,arthur.fournier5@example.org,magasin,5343,v2.3
2026-01-11,9781665141253,3,21.12,jules.morel81@example.org,web,1962,v2.3
2025-10-25,9791000000129,1,13.94,jade.lefebvre69@example.org,boutique,5350,v2.3
2026-06-19,9781617807558,1,10.08,camille.leroy67@example.org,boutique,9882,v2.3
2025-11-13,9781504765145,1,19.05,gabriel.fournier81@example.org,STORE,5771,v2.3
2026-06-09,9798642299869,1,21.87,emma.moreau63@example.org,marketplace,1048,v2.3
2026-04-29,9781483928197,2,25.9,lea.moreau30@example.org,boutique,7606,v2.3
2025-07-03,9791000000509,1,22.8,theo.michel3@example.org,STORE,9635,v2.3
2025-09-15,9791000000359,1,37.17,camille.simon93@example.org,Magasin,9296,v2.3
2026-06-07,9780263775051,1,7.45,gabriel.bertrand75@example.org,site,4919,v2.3
2025-10-22,9780811806404,2,28.4,lea.dubois98@example.org,STORE,2152,v2.3
2025-07-25,9780007164943,1,18.37,lea.roux57@example.org,STORE,4759,v2.3
2025-07-25,9781491543382,2,6.56,emma.laurent14@example.org,STORE,1517,v2.3
2026-06-12,978038049668X,1,9.99,lea.fournier51@example.org,magasin,5871,v2.3
2025-11-30,9780755334223,1,29.96,,Magasin,8837,v2.3
2026-01-15,9791000000979,1,38.55,lucas.morel92@example.org,web,4444,v2.3
2025-10-20,9780070165694,2,31.29,chloe.lefebvre37@example.org,Magasin,9716,v2.3
2026-05-05,9783596035694,1,21.22,arthur.morel24@example.org,STORE,7820,v2.3
2025-09-29,9791000000179,1,21.59,theo.morel89@example.org,site,6735,v2.3
2026-04-02,9780971830516,1,19.09,nathan.dubois97@example.org,boutique,5640,v2.3
2025-08-24,9780590411011,1,29.78,zoe.lefebvre78@example.org,STORE,3758,v2.3
2026-03-16,9789388144346,1,29.03,jules.michel91@example.org,site,6066,v2.3
2026-02-20,9780205176076,1,7.7,camille.laurent5@example.org,Magasin,5770,v2.3
2025-10-05,9780141018980,1,22.95,jade.leroy35@example.org,magasin,2581,v2.3
2025-09-20,9788501110008,1,37.85,jade.simon51@example.org,boutique,4534,v2.3
2026-06-23,9780816137152,2,30.67,,site,7333,v2.3
2025-08-26,9780300024838,2,22.28,arthur.leroy54@example.org,STORE,5715,v2.3
2026-03-05,9780062019813,1,37.98,jade.dubois3@example.org,boutique,8977,v2.3
2025-10-07,9780071614146,1,39.63,,web,2022,v2.3
2025-08-06,9780061857171,2,23.62,ines.michel89@example.org,web,8219,v2.3
2025-12-15,9788381352079,2,17.44,lea.dubois76@example.org,marketplace,5214,v2.3
2026-04-06,9798855090437,1,19.21,lucas.fournier78@example.org,STORE,8220,v2.3
2025-07-25,9788324592265,2,6.52,ines.morel12@example.org,magasin,3048,v2.3
2026-05-26,9781466864580,2,4.95,,web,1640,v2.3
2025-10-17,9781464009143,1,27.61,lea.simon68@example.org,web,7466,v2.3
2026-01-08,9780071408691,1,10.47,,Magasin,9202,v2.3
2026-06-06,9785171001605,1,33.46,,STORE,9771,v2.3
2026-05-07,9780141378480,3,35.96,nathan.fournier92@example.org,online,7861,v2.3
2026-01-04,9781957635002,1,24.05,chloe.michel12@example.org,magasin,1105,v2.3
2026-04-12,9788492412402,1,17.88,theo.laurent76@example.org,boutique,2585,v2.3
2026-06-24,9780321793102,1,12.74,emma.michel60@example.org,STORE,1854,v2.3
2026-01-19,9788934977841,2,35.18,nathan.morel43@example.org,en ligne,9305,v2.3
2026-05-27,9788499300023,2,37.07,jade.laurent86@example.org,magasin,8191,v2.3
2026-03-19,9798450814261,2,19.28,lea.lefebvre70@example.org,boutique,5513,v2.3
2026-05-15,9781466864580,2,35.15,theo.bertrand81@example.org,online,2016,v2.3
2026-02-17,9788374805568,3,29.97,emma.lefebvre77@example.org,Magasin,4849,v2.3
2026-06-24,9781955876162,3,36.45,,online,8285,v2.3
2026-04-26,9781780318578,1,17.7,emma.bernard61@example.org,en ligne,3390,v2.3
2026-05-31,9798627347820,1,25.1,manon.moreau71@example.org,online,7941,v2.3
2025-12-03,9780373024209,1,24.23,jade.leroy36@example.org,magasin,7414,v2.3
2026-01-08,9780805243550,2,17.02,lucas.bertrand93@example.org,online,4697,v2.3
2025-08-03,9781283677127,1,29.88,arthur.david17@example.org,magasin,6162,v2.3
2026-02-03,9786020332116,1,5.26,hugo.fournier21@example.org,Magasin,9553,v2.3
2026-01-23,9781502784278,1,7.7,theo.morel78@example.org,online,8148,v2.3
2026-04-22,9789999589604,1,20.92,jade.simon75@example.org,Magasin,2463,v2.3
2026-03-13,9781721284443,1,34.28,arthur.simon30@example.org,STORE,1586,v2.3
2026-02-07,9780547524009,0,24.83,,STORE,7088,v2.3
2026-03-06,9781974932573,1,12.22,theo.fournier36@example.org,magasin,6285,v2.3
2025-09-17,9798596021639,1,8.09,jade.fournier24@example.org,Magasin,2104,v2.3
2026-05-14,9791000000869,1,21.51,zoe.morel65@example.org,web,7371,v2.3
2025-09-30,9780460116947,3,39.02,chloe.bernard73@example.org,Magasin,8154,v2.3
2025-09-28,9781305639614,1,25.09,lea.morel17@example.org,site,3761,v2.3
2026-02-28,9789583004506,1,20.39,gabriel.lefebvre16@example.org,STORE,3342,v2.3
2026-04-26,9798701966169,1,30.14,zoe.morel2@example.org,marketplace,6245,v2.3
2026-04-05,9780356502571,3,31.68,,STORE,2519,v2.3
2026-01-12,9788501110008,1,21.76,nathan.simon6@example.org,magasin,9408,v2.3
2026-06-21,9780465067091,1,36.84,ines.moreau7@example.org,magasin,1985,v2.3
2026-01-08,9780451525918,1,22.53,jade.leroy43@example.org,boutique,8050,v2.3
2025-09-03,9781089496199,2,6.35,jade.morel45@example.org,Magasin,8775,v2.3
2025-12-04,9781616960926,1,14.13,,site,1443,v2.3
2025-11-24,9791000000709,1,29.9,zoe.fournier23@example.org,magasin,8160,v2.3
2025-07-15,9781436253796,2,19.69,arthur.david4@example.org,place de marché,6160,v2.3
2026-06-09,9781250879530,1,21.81,jade.dubois16@example.org,site,8579,v2.3
2026-03-05,9781721284443,1,5.94,,place de marché,4584,v2.3
2026-01-20,9780739371077,1,26.07,,magasin,6343,v2.3
2026-01-29,9780307704511,1,28.71,hugo.michel53@example.org,boutique,7685,v2.3
2025-09-17,9791000000849,0,34.12,jade.fournier9@example.org,magasin,2475,v2.3
2025-10-30,9780241269657,1,29.21,camille.fournier74@example.org,Magasin,1581,v2.3
2026-05-05,9780142413401,1,23.99,theo.leroy71@example.org,site,4961,v2.3
2026-01-20,9780072466652,2,39.34,emma.laurent90@example.org,online,3352,v2.3
2026-02-25,9781250030962,1,15.21,chloe.laurent40@example.org,STORE,7405,v2.3
2026-06-09,9791000000969,1,17.56,gabriel.fournier50@example.org,site,6457,v2.3
2026-05-04,9780061944727,1,12.38,hugo.roux24@example.org,en ligne,4925,v2.3
2026-06-11,9791000000769,2,21.61,,boutique,2315,v2.3
2025-08-22,9780230015760,1,33.0,camille.leroy59@example.org,boutique,9186,v2.3
2026-03-01,9780465067091,1,29.09,lea.bertrand15@example.org,boutique,3708,v2.3
2026-04-01,9781071068403,3,6.69,camille.laurent44@example.org,site,1054,v2.3
2026-02-26,9780151189786,1,34.94,hugo.martin35@example.org,boutique,8020,v2.3
2025-07-17,9789024512799,3,17.44,jules.morel45@example.org,web,1454,v2.3
2025-08-26,9789584275097,2,20.02,jade.simon53@example.org,Magasin,1572,v2.3
2025-10-04,9798625352550,1,22.58,ines.bertrand4@example.org,place de marché,2066,v2.3
2026-03-22,9780263096378,1,7.9,lucas.morel75@example.org,boutique,9312,v2.3
2025-11-13,9782221125779,1,35.49,manon.morel34@example.org,magasin,7156,v2.3
2026-01-21,9781444833386,3,36.54,,web,4321,v2.3
2025-09-07,9780843940008,2,21.87,jade.bertrand87@example.org,en ligne,9879,v2.3
2026-01-14,9781442421844,1,31.0,louis.simon44@example.org,site,4161,v2.3
2025-09-29,9780224617253,1,8.55,arthur.dubois36@example.org,STORE,7306,v2.3
2025-08-01,9781653656752,1,22.62,jules.leroy82@example.org,magasin,5897,v2.3
2025-08-28,9780061557064,3,37.77,camille.leroy64@example.org,magasin,2259,v2.3
2025-10-23,9791000000869,1,15.37,chloe.dubois34@example.org,boutique,8857,v2.3
2026-06-19,9780307704511,1,30.94,gabriel.simon73@example.org,MP,1932,v2.3
2025-12-09,9782376862185,1,30.26,arthur.fournier84@example.org,boutique,8600,v2.3
2026-06-24,9780060826086,2,30.9,lea.fournier9@example.org,online,4322,v2.3
2025-08-13,978006095685X,0,21.5,louis.bertrand56@example.org,magasin,2225,v2.3
2025-08-17,9780714822761,3,21.32,arthur.martin20@example.org,boutique,2074,v2.3
2025-08-10,9780486851921,2,19.29,nathan.martin69@example.org,web,7343,v2.3
2025-10-14,9788491052371,1,31.55,lea.laurent91@example.org,boutique,9611,v2.3
2026-04-22,9780655672241,1,33.95,manon.fournier9@example.org,en ligne,2303,v2.3
2025-11-04,9780757910869,1,29.52,,online,2038,v2.3
2025-08-10,9783453317109,1,9.55,arthur.fournier23@example.org,online,3620,v2.3
2025-08-07,9780805035650,3,38.95,,marketplace,2322,v2.3
2026-06-09,9788445007037,1,5.3,camille.martin95@example.org,Magasin,4934,v2.3
2026-02-20,9780070165694,1,10.07,zoe.lefebvre95@example.org,site,4478,v2.3
2026-02-22,9789795533412,2,9.78,hugo.fournier99@example.org,site,4388,v2.3
2026-03-26,9788173043727,2,38.08,,Magasin,7329,v2.3
2025-11-11,9780802142641,1,27.3,,en ligne,4848,v2.3
2025-09-26,9780606283892,1,13.71,jules.dubois48@example.org,STORE,9284,v2.3
2025-08-02,9783499174766,1,25.96,nathan.lefebvre13@example.org,site,6876,v2.3
2026-06-06,9780486243832,1,16.01,lea.simon78@example.org,online,4722,v2.3
2026-01-20,9781474029599,1,30.89,emma.fournier44@example.org,STORE,8563,v2.3
2026-03-11,9791000000989,1,12.86,nathan.bertrand58@example.org,Magasin,5862,v2.3
2026-01-05,9788448034580,1,21.19,lea.morel92@example.org,magasin,1354,v2.3
2026-06-05,9791000000609,1,19.62,nathan.roux67@example.org,Magasin,6046,v2.3
2025-11-23,9780140139198,1,39.41,lea.michel72@example.org,magasin,1515,v2.3
2026-06-22,9781442472426,1,7.09,theo.roux15@example.org,site,6529,v2.3
2026-05-20,9780263122169,3,16.58,jade.laurent74@example.org,boutique,5464,v2.3
2025-07-13,9780071614146,1,19.57,camille.bernard62@example.org,STORE,4162,v2.3
2025-11-28,9781434462770,3,10.21,gabriel.fournier60@example.org,site,5295,v2.3
2025-08-01,9780575085688,2,38.86,theo.fournier63@example.org,boutique,2304,v2.3
