DATE_VENTE,ISBN,QUANTITE,PRIX_UNITAIRE,EMAIL_CLIENT,CANAL
2026-06-11,9780843940008,2,18.22,lea.david26@example.org,STORE
2025-12-02,9780312472849,1,30.19,jade.leroy15@example.org,Magasin
2026-02-16,9791000000769,1,33.5,theo.martin7@example.org,magasin
2026-06-18,9781534431010,1,28.51,lea.roux77@example.org,online
2026-04-19,9780216897984,1,26.72,gabriel.morel8@example.org,en ligne
2026-01-26,9782266227049,2,27.22,manon.martin33@example.org,STORE
2026-04-29,9791000000989,2,14.65,theo.dubois83@example.org,place de marché
2025-07-03,9781417727582,1,10.41,nathan.leroy72@example.org,Magasin
2026-02-16,9791000000799,2,26.11,zoe.bernard35@example.org,marketplace
2026-06-11,9780460116947,2,6.88,gabriel.moreau70@example.org,boutique
2026-04-15,9780345913722,0,17.02,theo.leroy99@example.org,boutique
2026-02-11,9787555027706,3,7.62,jules.leroy6@example.org,Magasin
2026-02-13,9791000000119,1,5.17,jade.morel20@example.org,online
2026-04-11,9781092148580,1,39.52,chloe.moreau87@example.org,en ligne
2026-02-12,9780356502571,1,13.78,emma.fournier26@example.org,en ligne
2026-06-09,9780785752387,1,29.73,gabriel.laurent75@example.org,web
2025-08-05,9780340874592,1,19.31,ines.bernard60@example.org,Magasin
2026-03-23,9780878210329,0,20.74,chloe.laurent13@example.org,site
2025-11-02,9788427298286,1,20.11,camille.roux71@example.org,STORE
2026-04-18,9788427911758,1,20.14,arthur.fournier94@example.org,STORE
2025-11-29,9781338611991,1,38.55,gabriel.bertrand29@example.org,marketplace
2026-01-23,9780792443483,1,8.04,emma.michel72@example.org,boutique
2026-05-31,9780671692650,1,37.79,nathan.david67@example.org,STORE
2025-08-26,9780967162461,1,18.0,nathan.morel64@example.org,STORE
2026-06-17,9780195365931,1,13.13,manon.martin62@example.org,en ligne
2025-07-29,9780062457806,1,17.02,zoe.martin13@example.org,boutique
2025-10-15,9791000000379,1,36.04,emma.bernard99@example.org,Magasin
2025-09-01,9786055943370,2,21.08,lea.lefebvre53@example.org,web
2026-04-14,9798627159133,3,31.68,emma.martin67@example.org,STORE
2026-05-01,9781424231355,1,34.77,ines.michel72@example.org,site
2026-06-10,9781665141253,3,17.34,gabriel.moreau32@example.org,Magasin
2026-05-25,9788492412402,1,36.96,manon.michel78@example.org,site
2026-04-08,9791000000479,2,25.26,jules.simon49@example.org,site
2026-02-20,9781841492391,1,28.4,ines.laurent27@example.org,magasin
2025-10-20,9798855127560,1,23.9,manon.simon81@example.org,STORE
2025-10-06,9781591026907,1,35.93,jules.michel69@example.org,STORE
2025-08-27,9780072466652,1,19.61,zoe.martin88@example.org,web
2025-09-30,9780064601375,2,37.6,chloe.david81@example.org,STORE
2026-02-09,9781481428149,2,13.24,arthur.roux1@example.org,boutique
2025-11-07,9780793546534,2,24.93,ines.moreau91@example.org,site
2025-09-26,9788417454432,1,12.52,arthur.simon21@example.org,boutique
2026-04-25,9791000000549,1,33.52,ines.dubois31@example.org,en ligne
2025-09-06,9798669140557,1,37.18,theo.simon36@example.org,magasin
2026-02-13,9791000000119,1,5.17,jade.morel20@example.org,online
2026-05-03,9780843934632,1,36.28,zoe.roux56@example.org,Magasin
2026-01-28,9781439580721,1,33.8,lea.leroy75@example.org,boutique
2026-06-14,9798438389804,1,37.27,louis.morel15@example.org,en ligne
2026-05-01,9781441739001,1,39.33,theo.dubois86@example.org,web
2026-04-03,9781409413615,1,12.94,lea.martin98@example.org,online
2026-04-12,9798642299869,1,24.74,nathan.david65@example.org,boutique
2025-08-03,9781402593833,1,14.56,zoe.bertrand41@example.org,online
2026-01-25,9791000000039,2,7.07,nathan.laurent54@example.org,site
2026-04-28,9782021011968,1,32.48,zoe.david38@example.org,web
2026-05-10,9781690319849,1,32.15,zoe.bernard66@example.org,STORE
2026-06-04,9781405224031,1,16.45,lea.lefebvre71@example.org,web
2026-06-16,9781534487673,3,39.37,ines.morel89@example.org,Magasin
2026-03-21,9788418483448,1,24.39,camille.simon84@example.org,Magasin
2026-04-05,9788374805568,2,12.2,lea.morel32@example.org,boutique
2025-08-21,9780321793102,1,5.62,chloe.bernard77@example.org,site
2026-01-01,9780263778724,1,35.6,arthur.roux18@example.org,web
2025-12-08,9780061550676,1,38.38,lucas.bernard15@example.org,Magasin
2025-09-21,9789583004506,1,13.36,zoe.leroy41@example.org,Magasin
2025-09-11,9786055943370,1,12.7,theo.laurent10@example.org,STORE
2026-04-12,9780385233132,1,31.29,gabriel.moreau16@example.org,site
2025-08-21,9781101138052,1,13.75,gabriel.leroy2@example.org,boutique
2025-08-03,9780333675182,2,17.84,jules.bertrand3@example.org,Magasin
2026-02-02,9783453186880,1,26.21,nathan.dubois68@example.org,site
2025-12-07,9780007299805,1,16.59,theo.lefebvre11@example.org,Magasin
2025-10-29,9780263771213,3,11.94,arthur.moreau86@example.org,web
2025-07-25,9780380821099,1,9.47,theo.david63@example.org,magasin
2026-02-25,9780373833740,1,25.09,emma.bernard41@example.org,Magasin
2026-02-06,9791000000749,2,11.99,hugo.fournier4@example.org,MP
2025-08-04,9781531888176,2,37.55,gabriel.fournier55@example.org,online
2025-07-08,9781108057875,1,6.57,gabriel.david44@example.org,en ligne
2026-01-21,9791000000569,1,26.84,arthur.lefebvre59@example.org,Magasin
2026-05-30,9788418483448,1,12.36,jade.laurent43@example.org,magasin
2025-07-08,9798377220947,1,33.01,arthur.roux90@example.org,STORE
2025-10-02,9798479401305,1,17.58,louis.fournier65@example.org,place de marché
2025-08-27,9791000000459,1,39.42,jules.morel62@example.org,magasin
2026-05-10,9798716103634,1,22.93,jules.bertrand67@example.org,en ligne
2026-04-22,9788447369225,1,13.38,chloe.dubois73@example.org,STORE
2026-05-24,9781473888357,1,21.35,jade.bertrand35@example.org,place de marché
2026-02-02,9780393963298,1,18.61,jade.david86@example.org,STORE
2026-02-05,9781559348263,1,24.59,theo.michel47@example.org,boutique
2025-07-10,9780434007493,1,14.18,chloe.leroy5@example.org,marketplace
2026-05-04,9780393419610,3,17.4,louis.bernard58@example.org,online
2025-09-12,9783898535526,1,20.53,camille.david30@example.org,boutique
2026-02-28,9798433379008,1,37.51,theo.simon73@example.org,STORE
2025-12-11,9785811232321,1,29.64,lea.fournier94@example.org,STORE
2026-05-15,9780356521640,1,26.6,arthur.dubois51@example.org,en ligne
2025-11-27,9780099439752,1,16.13,gabriel.leroy44@example.org,site
2025-08-04,9781535540124,1,9.86,nathan.lefebvre68@example.org,magasin
2026-01-26,9781421889276,1,23.08,chloe.leroy87@example.org,web
2025-11-24,9791000000569,1,22.25,hugo.david32@example.org,marketplace
2026-04-11,9781405617093,2,34.09,arthur.michel49@example.org,MP
2026-05-24,9780061492570,1,6.82,arthur.simon2@example.org,magasin
2025-10-31,9780060826086,2,12.97,zoe.bernard23@example.org,magasin
2026-06-24,9781958943052,1,35.64,nathan.morel25@example.org,MP
2025-12-09,9780679729525,1,22.03,lucas.roux14@example.org,web
2025-11-25,9791000000819,1,8.15,emma.leroy22@example.org,MP
2025-10-01,9788448034580,1,36.02,arthur.dubois55@example.org,STORE
2025-11-24,9781432899011,1,35.79,chloe.morel74@example.org,site
2025-11-10,9780821778555,1,19.06,arthur.david16@example.org,Magasin
2026-02-26,9780001711129,1,19.14,camille.bernard39@example.org,en ligne
2025-09-20,9791000000529,1,16.69,jade.laurent66@example.org,STORE
2026-05-30,9780671702427,1,22.25,arthur.morel8@example.org,web
2025-08-07,9780879015497,2,21.7,jules.roux56@example.org,online
2026-01-26,9780999174067,2,21.63,gabriel.simon65@example.org,site
2025-10-27,9780007527564,1,36.82,jules.lefebvre21@example.org,Magasin
2026-06-24,9783550068751,1,39.73,louis.dubois77@example.org,Magasin
2026-01-14,9783423763349,1,18.75,louis.laurent80@example.org,STORE
2026-03-19,9791000000949,1,29.29,lucas.bertrand86@example.org,web
2025-11-01,9780345461629,1,31.46,nathan.morel37@example.org,boutique
2025-10-29,9780263762495,1,6.06,chloe.dubois18@example.org,boutique
2025-07-08,9781474055437,3,33.17,chloe.morel8@example.org,magasin
2026-05-17,9788427298293,1,28.16,nathan.dubois25@example.org,en ligne
2026-02-17,9780470083734,2,6.8,nathan.morel50@example.org,web
2026-06-05,9780356521640,1,22.84,louis.simon87@example.org,Magasin
2026-03-15,9780141018980,1,9.04,hugo.leroy13@example.org,STORE
2026-03-16,9780708313503,1,21.61,manon.martin45@example.org,boutique
